"","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","poverty_tier","wave","wave_1","wave_2","tier_11","tier_22","tier_33","tier_12","tier_13","tier_23"
"202","2021-01-30",108091857,4956476,120,0.821405451814074,0.761425417870764,0.539601604729251,0.651894803296559,0.499034935760384,0.622619063108689,0.725701511941188,0.466069044133271,0.405105497101989,0.464695110757427,0.468689808045395,0.473091521803218,0.304763448629519,0.54547256083832,0.349079358522095,0.377111919980985,0.344911848568708,0.0575470741311422,0.186436411191193,0.300834026921715,0.293733659885529,0.10595995354175,0.124583135450736,-0.0488285976511081,0.165252296991983,0.374413055669712,-0.056183251528572,0.349282448701038,0.0383428690428309,0.232571388577657,0.102572341192297,0.36416678133883,0.123623099720545,0.167084862431479,0.128841846899592,0.178954332396952,0.0171576186137149,0.064819384068548,0.0932838890711251,-0.0101291849187369,-0.201233666791747,-0.296322323006684,0.0161604866363625,-0.286053217695462,-0.00665604361270194,-0.203590999184805,-0.218863781096704,-0.174111915937108,4014476,2,2,0,1,0,1,0,0,0,0
"203","2021-02-06",112106333,4014476,120,0.826274352628996,0.849459769745178,0.662685272087345,0.600340498079421,0.448673685502536,0.503408664994221,0.643142480996996,0.495378993219657,0.284496931210406,0.502093052707061,0.483954894381889,0.445925785337272,0.121342614240833,0.498962135995589,0.421070291732271,0.31082654746418,0.390157300513048,0.276881778985414,0.279449791952858,0.302702785280714,0.162057873708578,0.134840325147268,0.126123143047653,-0.0231716097322631,0.272721454631419,0.478856720897404,0.0696536347703453,0.324306788241299,0.104172134533843,0.259803531322529,0.171392634469786,0.311087982697442,0.162244521479676,0.205051908193124,0.221193810630476,0.203976223181017,0.124367381884942,0.125978675646192,0.12005923683565,0.0250232143257501,-0.189766237857008,-0.225161185679242,0.00635951563560201,-0.287161116112762,-0.0707479361084866,-0.166824616705004,-0.230230513325426,-0.155590215295842,3096969,2,2,0,1,0,1,0,0,0,0
"204","2021-02-13",115203302,3096969,120,0.797213692599678,0.644608379884752,0.532395792078453,0.615510332063671,0.502861601018306,0.511356997587159,0.580137736658257,0.564222958752784,0.275409496917659,0.5469506984538,0.356081269122679,0.296488572012181,0.144023582268652,0.494786865801711,0.3300873787347,0.383835567328242,0.359112112161665,0.158996684778611,0.262272525602208,0.273945271797265,0.0151699612745395,0.065093614180971,0.316014695138674,-0.0622491383998773,0.249138460045238,0.39855372609567,-0.0317653137116435,0.33663154071523,0.0314835458190278,0.0381617038754778,0.069401812833612,0.228908855217228,0.155291488459613,0.106680395023185,0.064015890168937,0.191132750636227,0.0751357214293348,0.0566200385450647,0.038457947350162,-0.0535462493834623,-0.181254544276318,-0.255733650167502,0.0731025902964944,-0.297410623102565,0.0233866479579146,-0.075451799731509,-0.129772039927946,-0.10731689690641,2292973,2,2,0,1,0,1,0,0,0,0
"205","2021-02-20",117496275,2292973,200,0.870469681836554,0.743645613079501,0.710375167169236,0.737647187558722,0.649827267586955,0.414520875522098,0.563734729608577,0.564626017812602,0.363893419357185,0.513983825543799,0.442212247398326,0.225967848265185,0.0630647658954681,0.38726383328414,0.181378980577096,0.243354864557074,0.262152634527951,0.106700565310408,0.251436305036692,0.342473584410692,0.0127468792176616,0.0726979550958104,0.450062331662772,-0.0213762292640413,0.351380437577286,0.405722471094466,0.0481068727055126,0.316393037542691,0.0982780276656604,-0.00587341902759349,0.0223896632633076,0.0584622448036933,0.111744126526323,0.113110035280033,0.109414672644274,0.191180102364923,0.0853209848363791,0.0769917450777543,0.101553505932954,0.0487403581391066,-0.0755165195201766,-0.167105412028104,0.0659859202914422,-0.170936408714626,0.135256091887147,0.0547349990540711,-0.0354570225071332,0.0569013416182496,2008918,2,2,0,1,0,1,0,0,0,0
"206","2021-02-27",119505193,2008918,160,0.845292469949896,0.598790180827556,0.725990510937418,0.632841994634998,0.562089671190331,0.434941543524842,0.271846023888841,0.389203614999072,0.380827933100919,0.561003870589943,0.401541437244489,0.244121557207204,0.000252735646216735,0.379376550839501,0.0915675338617834,0.267682088990441,0.257967503921088,0.0453387960305589,0.307893218327884,0.133981648064835,0.0860823559732018,0.0584210752674379,0.130228371670136,-0.0551119026196453,0.0363470867555694,0.244013047758529,0.0117001655808951,0.226246326543493,0.0884344442782507,-0.00368614303048763,0.0158186757094834,-0.0247877831745344,0.0507105512858233,0.0101003629123307,0.141055665419124,0.193201836188904,0.151724411433532,0.110949896023824,0.110694633106421,0.0549785748654159,-0.0506184212040483,-0.0323839322508328,0.0459173586647817,-0.183921639422815,0.199966845577422,0.173332134680298,0.121932975128021,0.159099404048681,1903361,2,2,0,1,0,1,0,0,0,0
"207","2021-03-06",121408554,1903361,60,0.694553137435138,0.555977220897868,0.696839362669591,0.543355915060141,0.240484586218039,0.538146832768226,0.286041495457567,0.409381817695177,0.474873695321545,0.580670269857376,0.4039270875698,0.176808256052932,0.0523537116710275,0.268447098084976,0.0999029946499478,0.208783039770312,0.382931089207397,0.197205211773502,0.493776943199672,0.29374397151335,0.233317082259527,0.18043643644283,0.134178160324507,0.165625644660103,0.088470863620032,0.145920598960264,0.0201028617348008,0.13320533081235,-0.044391953765941,0.0517102302232057,0.0292394927591845,-0.0499337092167337,0.0670694172410249,-0.0620669450868488,0.193814607860587,0.142673288748531,0.253556610753794,0.106693848586598,0.146026843890766,0.0398843091604905,0.0443297561751958,-0.00184305266955337,0.0320293389721542,-0.220797666311165,0.127401182308783,0.190554131914846,0.17816402953684,0.23043776362141,1736866,2,2,0,1,0,1,0,0,0,0
"208","2021-03-13",123145420,1736866,25,-0.188102893144676,0.523405645213773,0.535745407425103,0.537139531717734,0.207421697638123,0.536396942785095,0.349237806552126,0.383384011789455,0.53431112563652,0.51313368392484,0.172490607304868,0.0899552328744782,0.0124945611010323,-0.0599164462031639,-0.107466165847746,-0.0237111647864012,0.331156322873083,0.124303389436559,0.460972307049753,0.259684196187699,0.280640190207554,0.272917827996316,0.242692344932549,-0.00921547560195277,0.386920570666216,0.187656723499521,0.0599892675243113,0.00444801731868892,-0.121542285713906,-0.194027781677061,-0.0125642503064232,-0.182927847618889,-0.230990898622473,0.153796544254892,-0.0660418342753962,-0.0577184715336701,0.145038041837083,0.048363082879875,-0.0145127767542852,-0.0313282241997443,-0.104334473723856,-0.047082056039365,-0.0233676529623433,-0.164849355361345,-0.0170745008309378,0.0217699590014263,-0.039816133281031,0.0444419830112172,1647267,2,2,0,1,0,1,0,0,0,0
"209","2021-03-20",124792687,1647267,120,0.752940295536608,0.71688974674524,0.557001407908713,0.508927882590416,0.372153887999739,0.534370196170727,0.529693966086569,0.488639604745566,0.633045033725111,0.437614440703246,0.169212736668017,0.182915137609188,-0.00457464274038114,0.178441526875154,-0.00455400488632765,0.0540430452231007,0.24699825141602,0.313699012748463,0.368391689895158,0.228782008443956,0.413623475510903,0.353642495137341,0.258683512814111,0.245415100385198,0.391689222295711,0.0965119656947656,0.0389588643100454,0.131077079737814,0.0103456744924215,0.0839616354090288,0.0210567610365222,-0.142097123604031,-0.29499646043571,-0.0435605017913646,-0.0858963465823711,-0.0430957252294543,0.0627038389076714,0.0528184440319861,0.0942386553626407,0.156063576725834,0.259224230319846,0.242831247952258,0.20179548099485,0.00527343365465778,0.115552633690868,0.0978809032338901,0.179492071229287,0.18402589983687,1707378,2,2,0,1,0,1,0,0,0,0
"210","2021-03-27",126500065,1707378,240,0.918105072075986,0.781918988231904,0.553464969676491,0.613165925947921,0.570337787675816,0.566068904445933,0.624062430443379,0.570863457594906,0.593616962562878,0.465614282414638,0.107518770483062,0.210373074501566,0.129559965623196,0.400857700138915,0.0458221256995738,0.200523915824407,0.222923929487874,0.445947414761347,0.39975477174065,0.193267622602562,0.578735418814115,0.421194882903707,0.132486383443622,0.310702761355078,-0.0842255245320471,-0.00104800662254346,-0.0543055065357643,0.0962386147119802,0.163470382676317,0.229621472275727,0.169954150520581,0.0900157795849056,-0.060551700753318,0.0825665835352958,0.0376356128404149,0.0395965504186126,0.0856559495440232,0.153349154729747,0.101792515515787,0.227078092213701,0.396767732808714,0.313089780224228,0.228642983741392,0.0623168243228982,0.136778710013861,0.160034588410835,0.291367610103177,0.265101326502158,1936204,2,2,0,1,0,1,0,0,0,0
"211","2021-04-03",128436269,1936204,240,0.95363143053521,0.815104987422544,0.719095415444665,0.774312220879392,0.6821455979808,0.573859610613558,0.684831407143292,0.657823234752783,0.563442374630607,0.445799346923513,0.0861500353916242,0.149793212882855,0.186365393600364,0.404360512451029,0.0993786154145076,0.265442903332502,0.233862156059145,0.498592043742654,0.375658669432395,0.149084338735787,0.595114203530026,0.442766111473899,0.203269235858574,0.388515407730406,0.127680994762514,0.0241021867082251,0.0088645461935958,0.118438767094828,0.175615125054203,0.209289456465637,0.229978877880395,0.11706177283331,-0.0794080885126063,0.114914764921827,0.0314178519951585,0.0328467311456702,0.00204136681175574,0.116563348722295,0.0829916453079829,0.202993506957779,0.346438846075853,0.255960978123926,0.196200677557372,0.0341497260230873,0.032652152119325,0.102129182779124,0.215857107024626,0.169991121401713,2015930,2,2,0,1,0,1,0,0,0,0
"212","2021-04-10",130452199,2015930,200,0.967625208434361,0.858524534710535,0.794840887137279,0.82142997209315,0.690848043709516,0.501292474814305,0.667184206724239,0.635283624051834,0.417596393489297,0.434563128135922,0.0386651908352391,0.172727372527588,0.290628858700075,0.511266214594746,0.14606392567629,0.341546771981347,0.222285258300124,0.594921169055881,0.332551239337026,0.140158825028653,0.57089602606011,0.382862462297523,0.214751238024011,0.409670424381644,0.315108188682078,0.0916438622012356,-0.00579686962141154,0.081641386963443,0.182310273555174,0.138368183950027,0.234966182871427,0.12935357129395,-0.0689151698232442,0.122397761607787,-0.0277710597790519,0.00654878214054254,0.0055558780594962,0.103392120145747,0.034935773584455,0.147921447398212,0.205407111961753,0.165628718090203,0.0814596952569686,-0.0745059436316773,-0.0476776648080158,-0.0065463293726407,0.139564166942439,0.0758225604486246,2145263,2,2,0,1,0,1,0,0,0,0
"213","2021-04-17",132597462,2145263,200,0.944864493719878,0.894351174869976,0.822496496089791,0.792044313075331,0.615378051435924,0.489217531517302,0.641663948108093,0.631575469934417,0.362070289797748,0.42383448807099,0.112048694681074,0.217879804115779,0.327612160870591,0.531260283329727,0.15630947758063,0.39421848205253,0.206315817573309,0.606220566956055,0.282432651601874,0.16914127950973,0.484807940635849,0.287647937288758,0.244809732146418,0.356560749630913,0.334022126432366,0.131302601750894,0.0508526640250666,0.138979128722107,0.177731852113903,0.127900983905107,0.27274125115636,0.220187815660245,0.0146737839101431,0.128081177060599,-0.014083723105742,-0.0168408077781699,0.00657599595762848,0.111923408762539,-0.00744743202721607,0.0801512671785319,0.128105605684665,0.0497919857807044,0.00448221810251319,-0.133891653935427,-0.0635851882745791,-0.0948318950211461,0.0573915763083443,0.00175463401710597,1954182,2,2,0,1,0,1,0,0,0,0
"214","2021-04-24",134551644,1954182,120,0.941499675443215,0.822261943852582,0.783185639294068,0.68524490337867,0.504822434268235,0.423631785170326,0.57857671729017,0.612339915660461,0.280341341202797,0.378757182072431,0.126088708398655,0.229719702599967,0.422589249001282,0.535082869432603,0.138730202949412,0.419337984270135,0.176716870719476,0.590080502241854,0.296092123789797,0.0999372087864883,0.390295036848515,0.19185384970738,0.180035984410546,0.271318651680982,0.341793880268078,0.0480713493590035,0.0613352959459732,0.112064960199191,0.136698844481587,0.0131279431228359,0.231445401971467,0.13788170959044,-0.0417879014015134,0.0571688488668508,-0.00518023807760488,0.00269936794426608,-0.0275298382950446,0.121423646097487,0.0456635357363449,0.0572295260738248,0.121601080449266,-0.0262940255136958,-0.0369092889381109,-0.189333946372965,-0.0871997514935213,-0.0969088598851735,0.0280500267770822,-0.0336266278503768,1582152,2,2,0,1,0,1,0,0,0,0
"215","2021-05-01",136133796,1582152,120,0.842088498330561,0.73299693332722,0.596429094322484,0.609996024439159,0.393407334733753,0.336355817132216,0.223295353716722,0.495518869014898,0.04131999000243,0.399587927782943,0.147744680613626,0.322554375346074,0.44922693742783,0.535818528300997,0.218025498966751,0.427506344670841,0.272720002534511,0.524043788584986,0.2531719449225,-0.00544841979010644,0.0673778698792243,-0.0277330950732059,0.0746871783656961,0.149447733520256,0.160245350207197,0.13012588398054,-0.0302294522302629,0.162977861073142,0.18499894108936,0.0175052334418593,0.281548024776696,0.29333576060131,0.0794329147782851,-0.0102995353504882,-0.118099435361105,-0.087637060356706,-0.0652573326636708,0.0124824977512168,-0.126008982196382,0.0401313577445284,-0.119869765300966,-0.147869499070963,-0.0133984250091137,-0.0706042807118266,-0.0500877420926487,-0.0808588872145367,-0.273105360468936,-0.162006780858659,1377216,2,2,0,1,0,1,0,0,0,0
"216","2021-05-08",137511012,1377216,60,0.814780756257127,0.545775469634638,0.423731434613359,0.479935887277581,0.169661473774441,0.344755321265898,0.416274010658839,0.461894929785109,0.201601056043148,0.517825100840146,0.252744087256434,0.446271480482217,0.396907443079431,0.651816056569733,0.247537528155186,0.363971139248621,0.329518863012225,0.52915578637674,0.305619578788068,0.0665365909505133,0.223516903013212,0.164693231675036,0.148674745708065,0.184329133462902,0.179742751411508,0.0358298789526759,-0.121535472861046,0.172359777727573,0.119335630937682,-0.0125328634256393,0.323347350016795,0.351808959199794,0.0900774861317118,0.123756708812684,-0.10349101697525,-0.225869282676759,-0.11047391881785,-0.0198638915474207,-0.192268953635682,-0.0148459804361348,0.00714658108219255,-0.0756510338953517,-0.0725773043042259,-0.0816688176110719,-0.0179028220073713,-0.167830366483359,-0.107984769194366,-0.174712082920543,1081467,2,2,0,1,0,1,0,0,0,0
"217","2021-05-15",138592479,1081467,80,0.715611555240619,0.649807725085066,0.284094106936751,0.469189454021635,0.121648460667203,0.327342314959229,0.362261761450953,0.335495418134621,0.253788201293232,0.438251274196873,0.329408384215561,0.536859449192562,0.331708361168395,0.550082972779484,0.214060819766686,0.240499833546002,0.397485133215208,0.375429585744115,0.199011626196723,-0.0127092273935955,0.0968708600318047,0.161658080953359,0.156828347673592,0.0394122768700052,0.0855676311414131,0.0741977919159299,-0.310988283464627,0.0809631734425831,0.01885188841875,-0.0713377548378353,0.23382683646716,0.20154796357587,0.0151829598727099,0.0497427220576876,-0.109042121443461,-0.331355174851568,-0.11961602889212,-0.197775900712078,-0.189642052307974,-0.160626238291682,-0.129167244410783,-0.079678078620843,-0.0635125486260894,-0.0495443496066035,-0.0165191203609397,-0.104360045065693,-0.0952627109204482,-0.222293507966828,851923,2,2,0,1,0,1,0,0,0,0
"218","2021-05-22",139444402,851923,80,0.72850490167038,0.5971402547386,0.0791325862591219,0.447956585368584,0.237056594871203,0.303956934325135,0.451903904558357,0.292744391612304,0.267709371450758,0.346374719677993,0.393466716642618,0.603946737969395,0.182728239501169,0.346930264188788,0.178929648109702,0.135119425657872,0.281455016485034,0.205387643087472,0.15700956428104,0.0184422164786955,0.137424485215815,0.136348826102798,0.16514605027525,0.0935912069321585,-0.0666194460221257,0.23376554837119,-0.25632911987156,0.0710607787138674,-0.0098348650944136,-0.135137238955578,0.158163588747523,0.166540836726954,-0.0617171969528448,0.0440798993773557,-0.0490632363396395,-0.451906901948948,-0.108624914318354,-0.269877956126897,-0.0831002175894988,-0.174918048024098,-0.138928154225287,-0.0577169913756564,-0.0578813295173532,-0.06919431289735,0.1893774533248,-0.0410830770273786,-0.123935801538224,-0.258329192254707,678820,2,2,0,1,0,1,0,0,0,0
"219","2021-05-29",140123222,678820,80,0.841400324921202,0.721804169059465,0.0745970209487483,0.364256802881314,0.0594011419547651,0.264804617009911,0.311653318581464,0.32079120857891,0.287363431178734,0.622114782649729,0.45803047453288,0.507849609535129,0.244108738305869,0.434777690272665,0.254494273175522,0.167921368701721,0.436331269468086,0.144469181648463,0.157248525078696,0.288169240350048,0.15570633008242,0.115803566000515,0.162464512637777,0.0368957936499944,0.00132540895208497,0.150040615758884,-0.0215635372969137,0.0931714042987061,-0.0250729299384217,-0.0886240264247566,0.00727249239520527,-0.0662046057924822,-0.0278868041029285,-0.14669299406797,-0.196338826306815,-0.426477669267107,-0.277246485562803,-0.361440865815063,-0.321157732082525,-0.13740106593563,0.0154960913402456,-0.243268158521302,-0.0942836859317845,-0.0744852213535333,0.138153093491218,-0.00609012182263919,-0.0632077785813353,-0.0825030018677306,410408,2,2,0,1,0,1,0,0,0,0
"220","2021-06-05",140533630,410408,25,0.345206952458159,0.693536744946429,0.306963581934714,0.596800928995384,0.454517080676084,0.287064209162779,0.41344236521431,0.316939092038819,0.299933528645606,0.370170483551971,0.456807020757952,0.523637223918834,0.352913379477053,0.297365071928466,0.314775415256344,0.162177172693083,0.439881501421302,0.228647290060045,0.396894945335085,0.471566503834606,0.381011782569766,0.231437811759455,0.363084178205966,0.0593731513700935,-0.0331477618565359,0.121456903663032,0.375157053848696,-0.196108018254176,-0.00373323557458019,0.0172942560999156,-0.067371740699254,-0.194556330022789,-0.0900831085672075,-0.356300313998157,-0.14151337956159,-0.338897195506885,-0.213469889174244,-0.281422618388585,-0.135381345443099,-0.0706758504595359,0.257971307953721,-0.0283539441108186,0.0896397429008691,0.0226115570084583,0.280533976155451,0.205449971051612,0.223981798663585,0.0550191224208717,241189,2,2,0,1,0,1,0,0,0,0
"221","2021-06-12",140774819,241189,25,0.45372558798027,0.884359592957724,0.658800076680875,0.496339363509235,0.624618833719941,0.783199294279099,0.770705579054075,0.711989239851864,0.411988623252433,0.819287327951255,0.508837045046138,0.522251910784009,0.618817790225955,0.602422197757527,0.466078940959084,0.293863709918947,0.368196681777977,0.477957190886173,0.627387193314538,0.379155172918418,0.314094236054186,0.22106643760127,0.672526731884838,0.130463493523941,-0.0296933878467611,0.0921563906744543,0.805642103715128,0.282546057782712,0.0653070374746723,0.0423173758966951,0.016204950252502,0.0287309067513375,-0.0639134459979642,-0.0397651767933438,0.062411096437578,-0.0161483395286541,0.0271854030737217,-0.132128045487717,0.0362801028358061,0.0698459484546494,0.0285274636624935,0.0232427925629298,0.0593999527043708,-0.0481990365595946,0.109267032341681,0.0828001441285052,0.186630666107024,0.0183143263275175,373868,2,2,0,1,0,1,0,0,0,0
"222","2021-06-19",141148687,373868,25,-0.565072023839429,0.0720222377015139,0.267172983280024,0.148112751310388,0.739149081957609,0.33423019138735,0.599359470622404,0.538409403586943,0.276394727541423,0.641834752073321,0.180313139251299,0.641956973965591,0.401762467783631,0.234793848817672,0.383244277305508,0.276052132371649,0.19189662241424,-0.0261703414297367,0.362325878019214,0.456114319697726,0.258407757325183,0.030331304934529,0.231109180487035,-0.0192873287326963,0.300865754214587,0.0429470950474386,0.329711310477459,0.258063220563991,-0.02116533217804,0.279614261030644,0.08233986482799,0.139107099018938,0.000859797285004922,-0.108336155762455,-0.12822522165864,0.0298468986837578,-0.0907427903055244,-0.209859609051791,-0.11941527094308,0.0500906098028922,0.197537022874221,-0.0512464252581406,0.139557634724854,0.0859905556888378,0.314708422546257,0.296909161697781,0.171103074142269,0.0274984826184316,332484,2,2,0,1,0,1,0,0,0,0
"223","2021-06-26",141481171,332484,60,0.811115369245115,0.420922126587831,0.30716531755543,0.638107347385399,0.730169502469898,0.3963477762036,0.669284701734364,0.57207371901004,0.444407277937168,0.784788583594759,0.488781242549854,0.482466568842456,0.635714667970414,0.322778918338459,0.287016730789748,0.484610604654325,0.330576058475091,0.0742328259280466,0.532479169965313,0.506110389312435,0.158084195168334,0.353018151338341,0.364557333886877,0.089637809887167,0.481187003928898,0.040151130644395,0.378174664704156,0.417545953084252,0.109240289255482,0.393667212596188,0.214525668488213,0.107033901865834,0.0814744036978726,-0.101842775963469,0.0245595431229966,0.180436452782549,-0.0860027134403212,0.048769359588847,-0.0605526972337561,0.173891392747421,0.381477040444168,0.0550268110659307,0.306190284000163,0.0973486539579277,0.28909805939068,0.229885019572159,0.460346032023575,0.0919108773374448,408338,2,2,0,1,0,1,0,0,0,0
"224","2021-07-03",141889509,408338,80,0.757053313140541,0.731289245518055,0.282038284363044,0.623966000024509,0.715119913553741,0.157834410616307,0.640367554411384,0.599492882651028,0.40010201529097,0.71501408978812,0.368876768894031,0.466121440974227,0.421602688529,0.235790735444583,0.200822249446986,0.394494253096855,0.226463488355433,0.0262067171562483,0.473382520399787,0.38714725629084,0.056900851799546,0.207174440231458,0.226600538997739,-0.135736406760327,0.484196957390376,0.00568959191819809,0.168731628725079,0.281570598933156,-0.00169055611219501,0.444968393723556,0.0712750397930456,0.0430720325182803,0.00991250148592796,0.032256332716434,-0.110961832424572,-0.0726853223775802,-0.139553363396833,-0.105761307955472,-0.220122649113322,0.0771041225895004,0.113924074522707,-0.0885360168160534,0.306125911431274,0.0338909189110147,0.22405369908968,0.172039469729246,0.138871057489432,0.0351760085174871,650269,2,2,0,1,0,1,0,0,0,0
"225","2021-07-10",142539778,650269,120,0.811599861198429,0.82610708329748,0.542368459858554,0.776302048357424,0.462752805776644,0.125909707017013,0.700739639879762,0.491788815994862,0.816242397435329,0.888809466026961,0.246639349849311,0.434216741050776,0.393543182850416,0.529395706054748,0.148701056336717,0.419805530308706,0.48989945237419,0.625269659049124,0.572872311501394,0.37859962835523,0.13298215898786,0.228402738409674,0.342389479466542,0.344499951339616,0.281813927980827,0.232295984897533,0.377219217655812,0.496693302447335,0.328628195748929,0.360296234452081,0.338548528851789,0.160308797352969,-0.0357269663024538,-0.0342957752418654,0.111108297445921,0.273887145232193,0.414288768619663,0.279943020387297,0.372377689189424,0.255449732931547,0.221479976058087,0.066410391367816,0.235808791634813,0.0237374633330365,0.117423075267616,0.13518914295316,0.039435934989189,0.00660097182893608,956504,2,2,0,1,0,1,0,0,0,0
"226","2021-07-17",143496282,956504,140,0.898259822291102,0.917020292109655,0.778700933669,0.868981985168519,0.528165979900145,0.247701082554364,0.68073431921103,0.5591002888778,0.857661928253325,0.883260289435693,0.290468374675276,0.505997991958375,0.498849343496211,0.533999150414193,0.581549904681961,0.488295408592684,0.503748171931896,0.67850999451988,0.314253823609177,0.501986936602247,0.195490565370197,0.259140933354274,0.611668647708357,0.208466841993132,0.393470539709747,0.288543777220414,0.427801307197251,0.529714617828817,0.423326219818871,0.510630220445942,0.421109291632083,0.164303842976209,0.0108146278128657,-0.032684238641167,0.113793531381336,0.316896538492851,0.465952438217545,0.288691677727673,0.337329873580928,0.186945808877759,0.19614741954578,0.123064332112799,0.0643189228830051,0.136640983998551,0.122104877750918,0.110438825548449,0.0743998813946528,-0.0246231870445378,1257723,2,2,0,1,0,1,0,0,0,0
"227","2021-07-24",144754005,1257723,460,0.923133850279632,0.919420256875661,0.857098702357313,0.858293081419275,0.859190654709836,0.764977486730954,0.859092315262607,0.862782422911277,0.815711621700347,0.911298692918364,0.679582240042375,0.731403280360869,0.851416870475229,0.665293845768735,0.624026923585053,0.769393203291502,0.502490898784406,0.617029689006777,0.497383045114578,0.584802653879739,0.430706128918164,0.309111977007596,0.423017763830653,0.333387585252945,0.371367978421395,0.326271044732359,0.323323407938577,0.342901504490653,0.283792615887983,0.508896654401333,0.204921983078029,0.309377464199103,0.101514454767024,0.058797790938283,0.122124988486752,0.23234256574215,0.252176834685699,0.145507308262303,0.105396856279106,0.132394706859881,0.0487270190139926,0.0593007560782333,0.0573077800071523,0.0875129632803734,0.0416822017212935,0.0628700435997737,0.0165340515031634,-0.0166466355786182,1958626,2,2,0,1,0,1,0,0,0,0
"228","2021-07-31",146712631,1958626,640,0.95023678490988,0.953945748968792,0.880604395752252,0.901597841834888,0.878409927683025,0.866615169933008,0.89529095629916,0.900123321875801,0.878156022396164,0.910495397610447,0.79919607861321,0.797587513048402,0.859687017317528,0.754454734638896,0.635627770544729,0.770020429032981,0.615314257895518,0.680603961333955,0.509733788203019,0.664064718987558,0.514319995379342,0.382695668539667,0.495870593055688,0.43197122827517,0.466800434861924,0.373385217615181,0.383285476456035,0.386365284332875,0.376493265757833,0.494410221369188,0.243794845339643,0.335838193215127,0.187958716232875,0.136494947262829,0.227121555102305,0.289538397303182,0.387223991155558,0.165856577064245,0.145101046310742,0.198253834008729,0.0935727318639288,0.114572657749884,0.018942436278877,0.114321540772274,0.0496282710417149,0.119806673986254,-0.0313710419390384,-0.0190660199173184,2803453,2,2,0,1,0,1,0,0,0,0
"229","2021-08-07",149516084,2803453,640,0.938761858426036,0.957950759797447,0.876575144037961,0.913288606940899,0.912003341506589,0.891917988167614,0.919927553331058,0.930860992648867,0.904512500096504,0.933485896639747,0.858916363226665,0.850500266552576,0.872201340341017,0.809781417960432,0.718289814438482,0.748523257625823,0.682519096119323,0.685235646658972,0.549344049514172,0.754061842480793,0.610804782804505,0.519213996281448,0.655088440381735,0.573923951031833,0.539149858593593,0.486196834564873,0.530311610031254,0.492917702042403,0.515162344893835,0.449571404577989,0.276947933821649,0.401788055049672,0.27323316935594,0.177885774910596,0.293015579447454,0.368192307451193,0.446550401921544,0.212862772363239,0.24398641865847,0.242865953356121,0.0854378572680455,0.177251719969688,0.0233805096871116,0.122244422554945,0.146663937870792,0.124217438486266,-0.0107895525497432,-0.0130038890392491,3498506,2,2,0,1,0,1,0,0,0,0
"230","2021-08-14",153014590,3498506,700,0.946476734086286,0.965456063236064,0.848873272584631,0.932285586164284,0.900440970213859,0.894773566192483,0.923118049818844,0.928966148941752,0.924992361005037,0.938275790570105,0.9312324319544,0.837803763045632,0.862985552851785,0.821034155643003,0.766443733178166,0.820535398870805,0.74057133774168,0.649790214420272,0.598002258659592,0.812729762582339,0.668988432194854,0.600384470498071,0.69781501968037,0.600292587335065,0.637996621886201,0.541582071402662,0.620366294039904,0.504759143183118,0.628878108939166,0.424138042393426,0.298102737863796,0.425925195967877,0.399684998479286,0.25364879086047,0.361237309085436,0.40692742629211,0.501306417975899,0.201795396399939,0.281020277944453,0.214918879249102,0.0921862831845423,0.195657036583636,-0.0149031655840383,0.0343951658224215,0.143655068489477,0.132083818112932,0.0124873087998717,0.00970957249783306,3882010,2,2,0,1,0,1,0,0,0,0
"231","2021-08-21",156896600,3882010,700,0.957385088941471,0.957328199725009,0.876814130137593,0.907159765944983,0.911876357821241,0.918514184283147,0.911735385949446,0.909393098115834,0.866319215041681,0.885332882666136,0.87447647661373,0.811032224033624,0.810625069737488,0.820670250175334,0.731359921396664,0.807851117905846,0.723845619578369,0.678213240788393,0.653508375510248,0.793992061826735,0.69458904019877,0.687744108951437,0.735622079715808,0.674881618335743,0.685844992902455,0.644602903054831,0.604049736785951,0.529840470948854,0.64358115214787,0.438283070464427,0.340340660292106,0.48762551161664,0.509141312569601,0.288012167347005,0.443921886732445,0.51317782353186,0.53443148157561,0.173878952952039,0.215558156077435,0.20772451235763,0.0415860101334715,0.234287940486587,-0.0323852252512594,0.0365965014049018,0.190028361291087,0.116762740707413,0.0821171013519771,-0.00316382419421585,4131919,2,2,0,1,0,1,0,0,0,0
