"","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","poverty_tier","tier_11","tier_22","tier_33","tier_12","tier_13","tier_23"
"276","2022-05-21",541604583,4166666,760,0.782495576819659,0.678730297441921,0.630661399951615,0.540142746249491,0.547950502452344,0.515144731002659,0.497235548433633,0.487148743937783,0.434740877524556,0.477384985130471,0.389367916464578,0.378389089943415,0.382199608502022,0.310893821686368,0.294614655346625,0.286516512950849,0.313756975954794,0.21891549249011,0.260123134139942,0.217706730038204,0.228323842000436,0.238314749397407,0.172705639597416,0.176257176829818,0.195512123330407,0.166541139848,0.145271742293418,0.117058076281897,0.114263468005176,0.140868629977021,0.107167194236211,0.102414905866458,0.119516200388541,0.0808012815889317,0.0801835397413621,0.0882700533041771,0.0213310176690807,0.0403785983179696,0.053958655869225,0.0174726294824485,0.00953364476061178,0.0531180377120377,0.0153830235306514,0.0142701973030566,0.0118755253155849,0.011384474677119,-0.00524968209645954,-0.00740530773298897,4823753,2,0,1,0,0,0,0
"277","2022-05-28",546428336,4823753,760,0.708505837590501,0.579814512611593,0.531494499671188,0.462702200576664,0.468450017027933,0.411103567078926,0.431193973087751,0.406056613738003,0.366182853396402,0.398898977968091,0.314266683867298,0.330369996203868,0.336059871817833,0.284298128936086,0.284309753223815,0.2905108488568,0.293425544535445,0.234638684020957,0.217466279581952,0.170159830818993,0.182863931054716,0.201569920236842,0.151648556313273,0.144659702284842,0.154806247543371,0.141023366702779,0.14672137852636,0.086682028449313,0.100835555491312,0.106801038983195,0.0857071217175475,0.0505011356901765,0.0941427526814935,0.0397161797641071,0.0668655949329145,0.0751155174542479,0.0260772621469517,0.0562293669917539,0.0750008976699521,0.0233012321595108,0.0136766788917097,0.0462748782876352,0.00272996020849087,0.0309257017565185,0.0193354389069018,0.0106534549461738,0.0113798645276235,0.00370474801660867,4275504,2,0,1,0,0,0,0
"278","2022-06-04",550703840,4275504,760,0.67578830539988,0.609757423247102,0.491792446550657,0.470451829724165,0.409865727560378,0.435621096073903,0.362980136982032,0.375271311662889,0.316042998544923,0.358902396598505,0.285543412936293,0.25492538040743,0.274649051384099,0.207716875576028,0.211111287166327,0.203701401173459,0.196686184029758,0.150042606100961,0.127935105567274,0.119627703672397,0.0956330309505832,0.158763237823341,0.130694406236856,0.128018170414841,0.120369224804803,0.117468859266958,0.113553136064867,0.0601047425225465,0.0604157743548162,0.067256486192881,0.0693246039777531,0.0471713729838747,0.0942812133016069,0.0430308124189241,0.0701933771129688,0.0716708674900696,0.0300069524529077,0.0467838541998548,0.0475503916486087,0.00348769062003495,0.00495488239962585,0.0133375322451427,0.0110751094363006,0.0202580011671738,0.0200426250262431,0.0112644834362392,0.0245568370585155,0.023664882557481,5183092,2,0,1,0,0,0,0
"279","2022-06-11",555886932,5183092,400,0.606746060962859,0.594657759151691,0.441453968534333,0.428488656724662,0.356016324027926,0.381591395195502,0.358605897040024,0.316350564356465,0.243236635807784,0.296154790612424,0.233235107599806,0.173376221235449,0.220280400912323,0.125087408978636,0.129953039868896,0.124246910334181,0.0691999224576232,0.0647375281146957,0.0349419789797269,0.0186001695736066,-0.0274406688687413,0.024322868671822,0.0107152114964019,-0.0377254105952955,-0.0173403115653183,-0.0036043324642197,-0.00744022946029045,-0.0760425858589052,-0.0615892488794033,-0.0296286341723764,-0.0506938964094795,-0.032779704305348,-0.0386796010197133,-0.0655560239384107,-0.016462393531116,-0.0278839200091447,-0.0426790106335605,-0.0261597493282189,-0.00454735175383962,-0.0424195367812688,-0.0259093380626907,-0.00846989775958502,-0.0277954556475477,0.0233631476759338,-0.0209732793283307,0.000227711893852477,0.00354043316738542,0.0273744007340195,4525811,2,0,1,0,0,0,0
"280","2022-06-18",560412743,4525811,360,0.517952041503835,0.432936280044966,0.363999957491689,0.330093157231798,0.259348538493217,0.324739045446188,0.301325518544022,0.239149433693439,0.200085404865411,0.216914006895027,0.162063885736638,0.134891553187186,0.150497930878479,0.0821500091905899,0.0718861390856625,0.0556597978721729,0.0399647242982947,0.021426890918059,-0.00604858928366978,-0.00366203115247511,-0.0323852512971554,0.000132035993838337,0.00405386821260309,-0.0426279951357268,-0.0125615944137884,-0.0186374513635857,-0.031222760371647,-0.0662120737060624,-0.0539601932634192,-0.0370581931215201,-0.0640797134224189,-0.0354182482192073,-0.0672367671827678,-0.0628420400221849,-0.0428692432106472,-0.0229766964766985,-0.0612271680300837,-0.0224782939509049,-0.0184089764250391,-0.0764839795613289,-0.0612257611735653,-0.0435924117716941,-0.0447726183105617,-0.0301191348985073,-0.0574483382287584,-0.0344996183378417,-0.0316109525619747,0.000208315473093384,4725440,2,0,1,0,0,0,0
"281","2022-06-25",565138183,4725440,400,0.530521981284693,0.45701616804179,0.389389707877661,0.34640358295526,0.358661006774187,0.352380066757125,0.351319595488867,0.303755222293091,0.232939333875945,0.234152352774789,0.18624739324798,0.166170677526142,0.175585427800474,0.134361194763865,0.127052881470078,0.097339588539736,0.045586870497233,0.0662217403914925,0.0235125635259643,0.00205246624004251,0.0245230766311747,0.0180334187945137,0.0603455260570105,-0.00205886549458111,0.00446583508418912,0.0195216815494139,0.000630586631324268,-0.01981753604683,-0.0304053852776701,0.00287556571177309,-0.0349719343927464,-0.0173745427004807,-0.0439577506425145,-0.0322416327448618,-0.0285557834148502,0.0166946747453266,-0.0159973382590493,0.011013234714305,-0.00630816744188743,-0.0411838910830724,0.0362810888867641,0.0181232899901177,-0.0285903675306103,0.0251722783369701,0.00628021228176702,0.00670595206587968,0.0035677533187569,0.0375473919724165,4804088,2,0,1,0,0,0,0
"282","2022-07-02",569942271,4804088,420,0.530215381035627,0.375721305429157,0.342546173014463,0.334229669216227,0.360950885026654,0.349407470842566,0.289958227208744,0.277298965822411,0.260448794171729,0.247406826983313,0.202762990700394,0.173097076058068,0.1571997531606,0.140360843490491,0.109808360637217,0.109993842673978,0.0688094836731908,0.0969171966471138,0.0653488733169595,0.0305740683446949,0.0320956954111869,0.0325766359494633,0.0670861599134479,0.0497672490043717,0.03781183355766,0.0171003117806514,-0.0066920898526141,-0.00198364879635676,0.00598846387286233,0.0258490433424003,-0.0233712955212067,-0.00802162844076005,-0.0129287623194902,-0.0134950996291357,-0.025527630006553,0.03515642094032,0.0150013609407585,0.0167542055981158,-0.0328874085503091,-0.000465266731284483,-0.000667173392918679,0.00274513857335496,0.00755701409809491,-0.00927872375064644,-0.0159056978404419,-0.0364175369688794,-0.0150673154467424,-0.0264313149844595,5014973,2,0,1,0,0,0,0
"283","2022-07-09",574957244,5014973,580,0.595142397181488,0.5643663176201,0.477847758253069,0.450121840538948,0.405524191118493,0.3693594518363,0.363783141298959,0.269377465379364,0.287950303364288,0.296243176799341,0.284375090534092,0.246511726073148,0.252860476091289,0.19944202601425,0.187119854128422,0.170919934943644,0.136186371224679,0.132534098650545,0.0860731659311864,0.0811562481514866,0.0655857177954446,0.0819582588473682,0.115402525083121,0.0882924922270422,0.064456361649852,0.0817417294902025,0.0599658942398115,0.0290017739877356,0.051627186474832,0.0555579805779174,0.00968032109775182,0.0617721116100512,0.0361028801607134,0.021537557224898,0.0471663713194315,0.0766356146355727,0.0379991922629665,0.0397285522549464,0.0402874000373557,0.0385013514474118,0.0163604497777203,0.0197665893613177,0.00590399272291169,0.0435360050774047,-0.0118387705336661,-0.00177875818051853,-0.0247503638329666,-0.0281765617938011,5496637,2,0,1,0,0,0,0
"284","2022-07-16",580453881,5496637,640,0.654476022865363,0.546775752479449,0.460791528656162,0.424762299324129,0.371943547793954,0.411171550492465,0.362736564810045,0.291230640877837,0.336062838505816,0.272521962106728,0.261406491712986,0.235187217109211,0.23893958504528,0.194122840445163,0.149524096053839,0.156029995734323,0.157815168604041,0.122097383314664,0.0937358159694161,0.117071750915944,0.0986805973068412,0.0969427509368048,0.101694968478433,0.0823407255758737,0.0644994193015529,0.0808370533132757,0.0732867486086202,0.0360348946975228,0.068232893152753,0.0543298614303698,0.0043986731490619,0.0471942030861529,0.0153567972811536,0.0318149505423255,0.0434518415438762,0.0584367875230384,0.0395923234395575,0.0149475688923163,0.0211717217749594,0.0326193735308991,0.00706349749119919,0.0303343715566147,-0.011559277731346,-0.00541275368067355,-0.0150607686171673,-0.0424934805644733,-0.0471474115992912,-0.0710134951659669,5977854,2,0,1,0,0,0,0
"285","2022-07-23",586431735,5977854,620,0.588366900441803,0.514270229078112,0.469649518713693,0.453841315423768,0.409743174789161,0.462800915303775,0.38757983291961,0.33709511874253,0.320180428229192,0.1910024804051,0.287919029508468,0.228317402565621,0.242784277749915,0.222108981498623,0.219021988787815,0.185086584711074,0.215392093142311,0.116290131020441,0.156781590400922,0.138019807791673,0.141399003809135,0.134151452645498,0.129840460708305,0.125719674163525,0.081641151736876,0.109101765446006,0.0910761009647639,0.0833613390865301,0.0797567316239837,0.0324265960193849,0.0353386343993262,0.0508695470399651,0.0149996959158472,0.0313968609590024,0.0462600006039544,0.0531570419287274,0.0348028246686185,0.0370394118792213,0.0327791416552318,0.0482162619340879,0.0651839160498305,0.0232461461002423,-0.00697639673127172,0.0456378720066756,0.0185880263485086,0.0282776859547875,-0.00417554282161837,-0.0227772432283588,5637621,2,0,1,0,0,0,0
"286","2022-07-30",592069356,5637621,620,0.594212351741892,0.499192899479432,0.446767125848185,0.422918934632979,0.409607443451768,0.404352323604391,0.373458163863,0.308869944647237,0.331997047376397,0.270785865245994,0.235274816954701,0.207425175913921,0.215302562734081,0.196028591984838,0.198702986717311,0.148992075224229,0.137398246127744,0.128293514513709,0.118476395108905,0.111465488781245,0.121683887769673,0.116193454248822,0.118075926194393,0.0889034209737663,0.0551086398345957,0.0782735817579934,0.0588296767768169,0.0751954031477121,0.0457064336977892,0.00278461632617385,0.00709528820742145,0.0252398161431145,0.00952222887246791,-0.0138933354656473,-0.0104616912226157,0.0113889464579296,-0.0435835124844937,-0.0110270440592197,-0.0683947853201993,-0.0176122210856133,-0.0393426577802378,-0.0343628012208034,-0.0889900175558244,-0.0691440985552248,-0.0747175591551531,-0.0736055868817448,-0.0898242534988226,-0.121398967624154,5677111,2,0,1,0,0,0,0
"287","2022-08-06",597746467,5677111,520,0.50485723626305,0.492277961082074,0.461696183343129,0.425418555470834,0.425687965995234,0.355169749345458,0.370163538732937,0.303136964381583,0.326672249001761,0.277781004691375,0.215643920677592,0.179612423530683,0.218584049269082,0.166070825061012,0.167957154908153,0.0941138091103111,0.0827927667596482,0.0689384445770439,0.0504196570548911,0.0701519889204151,0.0534980825841476,0.0545836884467314,0.0488168842726193,0.0426799919040985,0.0332936154438338,0.0658015319808507,0.0268031969092459,0.0431505807979435,0.00846767480466261,2.59833977095471e-05,-0.0271896068817367,0.00323398760919716,-0.0118402744773479,-0.0257986221638544,0.0102053347954047,0.0214015418043296,-0.0492799752230287,-0.0211619369195762,-0.0252226733302386,-0.0116593882148315,-0.0186049576942709,-0.0248215627560797,-0.053514370904223,-0.0246252244112243,-0.0475258904067514,-0.0287131399463533,-0.0620555614354478,-0.0657608007668933,4752107,2,0,1,0,0,0,0
"288","2022-08-13",602498574,4752107,480,0.440148619494376,0.433801225168127,0.386666326609842,0.39993861123502,0.35653723948846,0.270638661822886,0.290868274874026,0.215485208347388,0.270794968798304,0.24843784523374,0.184343131271792,0.161402023197126,0.176312307782774,0.164318409050305,0.141521612862701,0.0944939300835683,0.0975508219631012,0.0606075407421924,0.0694509590321927,0.0616858590328298,0.0661687365341338,0.0479949283430516,0.0275656686055835,0.0256861636511374,0.030431617994968,0.0512117490268065,0.0117799106381544,0.0255807399415249,0.0144545799124501,0.00475217955330061,-0.00984684554758916,-8.59600614161523e-05,-0.00802866775390381,-0.0394474887995879,0.00374494220256758,0.00579535166068624,-0.034766897014821,-0.0084352688624296,-0.0161828485192488,0.00246463733427934,-0.0435887600093086,-0.0299193334263996,-0.0472706610104591,-0.0431248560828899,-0.0737072780365076,-0.061479971904446,-0.0767298933232627,-0.0844380171753144,4744898,2,0,1,0,0,0,0
"289","2022-08-20",607243472,4744898,380,0.367256223315728,0.35197526649709,0.3344118415742,0.330190488073499,0.250395225813341,0.190367412517973,0.213877507668625,0.15969864857274,0.200289651421674,0.127323111572139,0.139006410829562,0.100673832886375,0.121971976039105,0.106130921854454,0.0677763284056504,0.0627881046935879,0.0538207092704586,0.0143718978893694,0.0771972937817377,0.0672498916588061,0.0860554486599353,0.0870348461294414,0.0521672656780398,0.089338684947159,0.0575953624298611,0.0789933604685235,0.0548265965316534,0.0619597928232561,0.0565596014722251,0.0469899335843337,0.0623315092540039,0.0585724796732607,0.0162378406579791,0.0319328102791441,0.0517438442183554,0.0482912622703506,0.0474200867586191,0.0111243432330998,0.0383810877418711,0.00630461450713913,0.0239658975482676,0.0300318262703242,-0.021662269123181,0.000121594853291973,0.00171027775454167,-0.00197650923920056,-0.0376263441492906,-0.0267974226312733,4035066,2,0,1,0,0,0,0
"290","2022-08-27",611278538,4035066,560,0.518521686316806,0.488492790989922,0.407043245598943,0.398286837157326,0.386972383003996,0.318313270939173,0.321729697573306,0.300248736165313,0.285315355974601,0.227497365799401,0.222246484293185,0.20747785497341,0.247234274891577,0.217196532758927,0.19134588457415,0.171270628369723,0.14005008941522,0.0906946123517643,0.122121566776865,0.128471673501707,0.136126518568821,0.109248381815402,0.106018770551739,0.0842858711564829,0.0505016677725943,0.0659791572577713,0.0104982348274625,0.0206060259912283,0.0401303987177067,0.024406028811309,0.00658530406422887,-0.0161685362312946,-0.0326085203667065,-0.0307444298625464,-0.0245695595631232,-0.0200018000684793,-0.0297474614291489,-0.0398420590121499,-0.0674476612052973,-0.0888755919881594,-0.0747614812591013,-0.0797908677821963,-0.105200663420526,-0.110520404141209,-0.100046631525617,-0.145938957611933,-0.136836641065393,-0.122706534958632,4150744,2,0,1,0,0,0,0
"291","2022-09-03",615429282,4150744,520,0.612423438121015,0.469885655154969,0.44395551889663,0.407835806009412,0.395781175347293,0.34487811101961,0.328246011118036,0.266167240341891,0.260760406384757,0.205866119772295,0.215135320212434,0.18287470245283,0.203143126757664,0.17809386847379,0.166407150433742,0.0958522946728201,0.0665452568150412,0.0753941951817168,0.0890132616935856,0.0699055095374253,0.0899562810751617,0.0790351258420394,0.0851437999071721,0.0601018773798031,0.0112192681339569,0.0107753195862675,-0.0159573962801086,0.0134633521279476,0.0189257486578678,0.00209051809367917,0.000257460129509756,-0.00441644024572449,-0.0474393987128663,-0.0110030740778892,-0.0110183004548239,0.0120507934736339,0.013281141829379,0.00781753821599226,-0.014276743540479,-0.0109202644163754,-0.0291529613044166,-0.0402170566675075,-0.0306522606475632,-0.0399093504717797,-0.0265905569306267,-0.0461196317119469,-0.0635348203223705,-0.0916010785392237,3217599,2,0,1,0,0,0,0
"292","2022-09-10",618646881,3217599,360,0.477246050561591,0.400034327651231,0.401290816060469,0.321486002444301,0.301683939289426,0.242914524131124,0.221694800253598,0.157422577784515,0.20394756989523,0.104093634491512,0.123986737653565,0.0874252615360071,0.110910409181648,0.0972867953142515,0.122393635538391,0.0652617493862374,0.00917327011974652,0.0773907173743972,0.0594262494560786,0.0193523605498529,0.0479654840306367,0.0495446342060602,0.0671805830014602,0.0400608602773824,0.0216963417873204,0.0163236874721556,-0.0105740798975813,0.000835522508106739,0.0103941791823296,0.016554947188626,-0.0154191886209616,0.00256419344666306,-0.0127602345200417,-0.0120464929759991,0.0227452015884025,0.0128505405074232,0.0514725290187508,0.0615675194252395,0.0254346610115861,0.0222994591803219,0.0369568512450501,0.0018267872981558,0.00992552134896844,-0.0284223672878718,-0.0127833361998592,-0.00577771768590184,-0.031049070969255,-0.0465368995537747,3093798,2,0,1,0,0,0,0
"293","2022-09-17",621740679,3093798,260,0.479269294863607,0.373739200304753,0.340614773366599,0.258111554438266,0.313064371816896,0.184332258179626,0.179592026079416,0.120982320529849,0.136146863188094,0.0670481377194155,0.0901185343294391,0.0417699825843706,0.0642118540971233,0.0729857679185312,0.0728891993261822,-0.00644725639711989,0.0341892583957857,0.0229142716914489,0.0264839330890239,-0.0131227344769122,0.0108346407444814,0.0203234084086272,0.0312593534525694,0.0156430973462821,0.0333776074267938,0.000392557170629083,-0.00423677974729129,0.0081944082964038,0.00114123379589601,0.0132352154163776,0.0227626618329582,-0.00214518751936204,0.000583465710334536,0.0136317749825501,0.0237748910091795,0.0316840287748514,0.0360175037454503,0.0325405005132335,0.032562333620399,0.00311062626576567,0.0316897799534099,0.0598269381336911,0.010574736519867,0.00802760462947954,0.021435313491587,0.0173390892316758,0.01520142411389,0.00452514860250088,2530450,2,0,1,0,0,0,0
"294","2022-09-24",624271129,2530450,260,0.581637821279128,0.395584382533117,0.403353297232444,0.311278381386865,0.347331922395605,0.298127876403443,0.222507455917279,0.199757586998789,0.17867491165498,0.128595819630901,0.101482300678065,0.0386665308746822,0.0617099816216758,0.0344365783415727,0.0417304481912328,-0.00654549690251682,0.0197896297417455,0.0281558131434129,0.0186221304538866,-0.000612883922136518,-0.00276035257848939,0.022725038354201,0.0519988448146161,-0.00521963010613665,0.0481746434046277,0.00702926142480336,0.0321364763025979,0.0248520243940232,0.0393652980397784,0.0120554968407056,0.0525509798956816,0.0349846356361219,0.0432302553263159,0.0502654912170868,0.0252892149270707,0.05523137045261,0.0238493394421097,0.0731071161071363,0.0151898540424036,-0.0043086817617217,0.0346977282206407,0.0104515938558039,0.0545857252946866,-0.0111031731070651,0.00784759752308362,-0.0268094049243082,-0.0283409653950217,0.0015753472027407,2383085,2,0,1,0,0,0,0
"295","2022-10-01",626654214,2383085,360,0.626903189353884,0.42087964408708,0.454848690379761,0.387326195406914,0.38659493192858,0.329725526494759,0.288638168417197,0.250859630725996,0.227587976115069,0.19759588568044,0.141999316584073,0.0937666445936561,0.114102787546456,0.0756065869948729,0.0718629894373481,0.0420329726458922,0.0124631696186196,0.0413364970612664,0.0260028884432082,0.045760733714029,-0.0122733075787413,0.0269765918719628,0.00874207472964075,-0.0161571550013567,0.00271558201104988,-0.0258388771565146,0.00104221268715402,-0.0109484865815487,0.0110159364754463,0.0133152453341519,0.0575948556068735,0.0321153042978601,0.0263095173088312,0.0660085129416244,0.0429471907080573,0.0708963534547663,0.056406280488353,0.091076917375497,0.0445362263324296,0.0574704040241984,0.0951204884398027,0.0396443795855695,0.0718012403024433,0.0649457274653895,0.0284949995237495,0.0213342548904691,0.00877282657541171,0.0143118751797434,1901626,2,0,1,0,0,0,0
"296","2022-10-08",628555840,1901626,500,0.605732259445998,0.554235566993167,0.500909354425761,0.435620876536229,0.45880878136057,0.260657332641351,0.300471891368196,0.247699916622262,0.301091401287529,0.212471587722843,0.240653403592667,0.134524534382679,0.152214955868848,0.149760107849212,0.095557950815087,0.0689317988840412,0.0636188818433005,0.0907348555161764,0.0889169771297222,0.0877471565250013,0.0529567272770389,0.0433354849565205,0.0444617438293319,0.033977145123497,0.0515292225872494,0.00705437489895061,0.0476576222251309,0.0388951888831423,0.0627244137698562,0.035681476522267,0.0714745865922343,0.062669992284293,0.0538432154002385,0.07465777765438,0.0705270530396694,0.0733398896762315,0.0761190754188576,0.0876448187745804,0.0529808110298503,0.0421636164406614,0.0434206668258135,0.018520295814409,0.0442060290873685,0.0165967598250513,0.00956961610174825,-0.016871764735925,-0.0106035665579626,-0.024238892462951,1639469,2,0,1,0,0,0,0
"297","2022-10-15",630195309,1639469,140,0.234113059668538,0.301888924507422,0.331441729887485,0.220534715150331,0.251999047835181,0.0232824381292254,0.0243384348951848,0.0220351074716064,0.145308723177009,0.0291462983347762,0.17604574460425,0.0137808253991844,0.0156489023419492,0.122202596761045,0.0134235791843559,0.0156761018708576,0.0120060373498916,0.016303070368176,0.0158740131352086,0.00952713730485069,0.0141939051514583,0.00759577058901325,0.00996336169333126,0.00822355406345012,0.0116717381445823,-0.00165315889880619,0.0137033553538003,0.00530408496359824,0.0161115731712824,0.0088228853389548,0.00378185937928344,0.0485467435597669,0.00521607569736059,0.00672544356472671,0.013798644527797,-0.00202102155922713,0.0125572719822506,0.0192088826308504,0.0140613099759271,0.0332637973379984,0.0147016988205699,0.0118641167478867,0.00683045014164859,0.00624904676165949,0.0121091259702887,0.000666955068522402,0.00765573128797776,-0.00025070987679026,1581489,2,0,1,0,0,0,0
"298","2022-10-22",631776798,1581489,60,0.36003641691145,-0.0114767564155784,0.262724279663892,0.243153357711687,0.170645607374576,0.147123150913968,0.148257507090221,0.158734784838332,0.113983581821443,0.205421437675395,0.0886126657009556,0.129662955836646,0.170518762692553,0.102496632923893,0.108164518200998,0.0829122379556449,0.0428235752843565,0.0615401270864312,0.0431430965075013,0.0519143046855746,0.0713999562310167,0.0405943694368683,0.070324977710406,0.0454470180462704,0.0613994416116642,0.0471833536973192,0.0466231431184171,0.0531087275224638,0.0557313873292454,0.037520550487923,0.0549874544112727,0.0440607751654408,0.0700529055928049,0.0505549080605887,0.0684647536335958,0.0173660028926521,0.035456434197246,0.0214695608656538,0.0279340095441635,0.00826743315485827,0.0137419224301028,0.0299565849025614,0.0334252652982231,0.0228719197490039,0.0127677805368335,0.00115169210805138,-0.0154547728672412,-0.0221853103149994,1675646,2,0,1,0,0,0,0
"299","2022-10-29",633452444,1675646,400,0.441691711656395,0.336996694064291,0.413365149055528,0.319029632923128,0.332455603339534,0.287860532262894,0.252815645181066,0.252500286166685,0.173133357852419,0.186781311220497,0.125841556789699,0.146352412673012,0.157533536035474,0.119671346251302,0.124198392459047,0.0647078491048433,0.0807961609705344,0.0608769768435728,0.0206183091470042,0.0266038739938796,0.0762007224003604,0.0273416749195767,0.0618044822721626,0.0522370051797111,0.0536095273393074,0.0521468157338089,0.0659063883826621,0.0694541091700082,0.0555171502934704,0.0579687533579491,0.0887262275536955,0.0522020266542107,0.0699153894153227,0.0946894564444189,0.0985117822253414,0.0488107310328969,0.0887067200826125,0.0635828611667838,0.0687283422407683,0.0486169167529703,0.0823510416730247,0.0209286806798201,0.0430027914308603,0.0223589562318021,0.0514183909260041,0.0498694926759686,-0.00211932525481856,0.0300622381993173,1682431,2,0,1,0,0,0,0
"300","2022-11-05",635134875,1682431,380,0.332658297505236,0.321522653145511,0.321912408538963,0.225609072573042,0.270425382150026,0.21871646660028,0.193667022556146,0.190222424782516,0.154319078963924,0.133202560100351,0.124196101314178,0.100708874114949,0.107366541237265,0.099266857066872,0.070701100973148,0.0606645417728687,0.0629356014621028,0.0277063528856511,0.0216015952789681,0.00671139523067908,0.04677554303279,0.0517589594498066,0.0130231901678942,0.0398282579120566,0.0504004434929802,0.0406204738222219,0.0496287998317025,0.0820932107745556,0.0502431257448292,0.0601208619212326,0.0644814681033214,0.0602052183392398,0.0575715061685586,0.0807287896938294,0.0802996559157926,0.053028502099096,0.0578172552437216,0.0672359374376665,0.0359780979016391,0.0741905622581952,0.0613425470692232,0.0348805428768927,0.00287087126086389,0.00651097225830636,0.0597823879419924,0.0560946230907285,0.0112741406350928,0.0225872507181393,1727196,2,0,1,0,0,0,0
"301","2022-11-12",636862071,1727196,100,0.0921163981871786,0.132687524078166,0.154458335930885,0.0564462975863165,0.120177161545785,0.0485402566030487,0.0635958006990497,0.100640360042829,0.0769257312555425,0.0667022685935437,0.0682717154013907,0.0612640838609588,0.0536696257839075,0.084708115350657,0.0687136346897806,0.0257406425001612,0.0982048504682138,0.042416043175495,0.00745505203285281,-0.00265019163587075,-0.000385321014533006,0.026132698398562,0.00212621643667569,0.0414531485787289,0.0272526318303017,0.010092314420698,0.00969275424767083,0.0132546197418162,0.0216985672175506,0.049553296077278,0.0153017220700461,0.0200763458731327,0.000891998824115451,0.0447789429146069,0.0291998754734916,0.016869284816494,0.0236958644199388,0.0210236710276308,-0.00926635110634155,0.0485147837882513,0.00547585268314799,-0.00908824633973987,-0.00968295419290342,-0.011150532521034,-0.000296051701644742,0.0200250169565617,-0.0069476286432521,0.0146609719387193,1709051,2,0,1,0,0,0,0
"302","2022-11-19",638571122,1709051,140,0.109359948955674,0.10038846014416,0.187573601223751,0.0742443688293573,0.0887554808736637,0.0485504959420381,0.0422900453874865,0.130007282714355,0.0401954753337586,0.0904887989453408,0.0246433893480164,0.0391215042392138,0.0734688451947908,0.0338629539778265,0.042539322325189,0.0305653684402311,0.011158880697236,0.0313728577189445,-0.000310102121044772,-0.0150847750064811,-0.00351655780632454,0.0231498621501554,-0.00695686996756736,0.0477661147781477,0.0252790128178803,-0.00920285332452511,0.0210566133566051,0.0069326506690375,0.0255903844683957,0.0583599125433752,0.03416174402778,0.0287012868931006,0.0156097332435088,0.0155508731607486,0.0237316467905939,0.0130078755760524,0.0212629366996526,0.0261925828363291,-0.0205500133093798,0.0419186168280008,-0.00438979035711438,-0.0260577014102991,-0.0147259194735563,-0.0100134617229604,-0.0153082731786599,0.00837098778859638,0.0261406540642631,-0.0045270818667285,1791386,2,0,1,0,0,0,0
"303","2022-11-26",640362508,1791386,480,0.443633236090293,0.310774869878972,0.213636922218908,0.214339939022568,0.197109369788706,0.188632200204653,0.189928715539482,0.189333565104485,0.119058266178274,0.140545473681668,0.126416866627688,0.0877943824058137,0.0894086643357442,0.117179602411801,0.112087622544696,0.0958007464118933,0.0525702502000562,0.0523596596843833,0.0429655559116878,0.0663046963941916,0.0749778989632555,0.0668493658680969,0.0323332233917523,0.0575391151752752,0.0246589707524457,0.00118737065336827,0.0251224099623388,0.0208497367749588,-0.00738684139455814,0.0348442876303542,0.0251705043017809,0.0382057078552182,0.000945810254372361,0.00688750573380414,0.00497499705764334,0.00158356775781388,-0.00855499627049789,-0.00628178346289802,-0.0293910934823539,-0.00542164938133969,0.0114880398769069,-0.0458661499677288,0.0103995012498741,-0.0148078047640712,-0.0234676972814061,-0.0148387815041893,0.0327065732918669,-0.0188770526107618,1989377,2,0,1,0,0,0,0
"304","2022-12-03",642351885,1989377,420,0.60101295155932,0.475204054422006,0.440581614994832,0.428745528034549,0.392318121988723,0.434232288727464,0.337994602473245,0.359419173025777,0.288846840485072,0.225393902779404,0.242995260674669,0.144311595137242,0.114889317411324,0.12425580235724,0.108513098976698,0.0837780978159672,0.0950032650547423,0.0769888162270933,0.0770037074565764,0.033696939913828,0.0480793955479088,0.0365050624552478,0.00583414870143815,0.00781164828259012,0.00363414395263066,0.00592016274701647,0.0308080446923336,-0.00730218008546019,0.0237467881733569,0.00956472015722785,-0.0241355548150242,-0.0251434365932877,-0.0241698562823949,-0.0200237550185954,-0.0315221115605234,-0.0324260019962855,-0.0121526584644852,0.00245369280855838,-0.0173608525646228,-0.0452572936583256,-0.040901186889813,-0.0318362488708325,-0.0226923553214706,-0.0415240043198061,-0.0244325533629464,-0.022547424231325,0.000813365904315025,-0.0544186113243729,2671884,2,0,1,0,0,0,0
